1994	4520904	1&quot; BFD FOR LAWN IRRIGATION, IN BASEMENT (VALVOLINE)	Plumbing Commercial Backflow			LAUGHLIN, ROBERT M.
1995	4530000	Adding Women's Toilet Room - 13BLD-03904	Plumbing Commercial			CURTRIGHT, DAVID
1996	4530906	REPLACE 54,000 BTU FURNACE & 2 TON AC	Mechanical Residential			BUNETA HEATING & COOLING
1997	4540000		Permits/Building/Commercial/New			STREDVEY CONSTRUCTION CO. INC.
1998	4540908		Permits/Building/Residential/New			Southampton Group LLC
1999	4550000		Permits/Building/Residential/New			Parker & Orleans Homebuilders Inc
2000	4550910		Mechanical			PUBLIC SERVICE CO OF NC INC
2001	4560000		Permits/Building/Commercial/New			SEVENTH DAY ADVENTIST CHURCH
2002	4560912		Permits/Building/Residential/New			KENNETH RHODES
2003	4570000	LEMAY AVENUE ESTATES	Residential New Single Family Detached			VARGAS CONSTRUCTION, INC.
2004	4570914	Install new Mini split.	Residential Mechanical			NORTHERN COLORADO AIR INC
2005	4580000		Mechanical (Residential Upfit)			MORTON HEATING & COOLING
2006	4580916		Mechanical (Residential New)			MILLER CONTRACTING SERVICES
2007	4590000		Electrical (Residential Upfit)			JONES HEATING & AIR CONDITIONING INC
2008	4590918		Permits/Trade/Plumbing/na			INTERSOUTH PLUMBING SERVICES, INC
2009	4600000		Permits/Trade/Electrical/na			EJM ELECTRIC
2010	4600920		Electrical (Residential Upfit)			ESTEP ELECTRICAL SOLUTIONS INC
2011	4610000		Permits/Trade/Electrical Saw Service/na			CORBAN HOMES OF NC INC
2012	4610922		Permits/Trade/Mechanical/na			CHARLOTTE MECHANICAL, LLC
2013	4620000		Electrical Saw Service			ACH ELECTRIC INC
2014	4620924	Temp Electrical for New Single-Family Dwelling w/Unfinished Basement w/Deck 14 x 16	Building/City of Rochester/Residential Trade/Electrical (Temp. Service)			Wire Pro of Rochester, LLC
2015	4630000	Plumbing - Basement finish - bedroom, bathroom & family room	R Residential Plumbing			SUPERIOR MECHANICAL, INC.
2016	4630926	Mechanical (add return etc) - Office alterations in unit A (Allstate Insurance - River Center Plaza)	R Commercial Mechanical (HVAC)			SUPERIOR MECHANICAL, INC.
2017	4640000	Deck	R Residential Building (Addition)			LEONARD ENTERPRISES LLC
2018	4640928	Mechanical - Replace Furnace & A/C	Building/City of Rochester/Residential Trade/Mechanical (HVAC)			K & S Heating & Air Conditioning
2019	4650000	DEMOLITION OF ENTIRE SFD	R Residential Building Demolition			HANSEN EXCAVATING
2020	4650930	Plumbing (Himec is only doing only one (1) bathroom/main F/I tub/shower with valve, vanity with faucet and toilet) - Alterations/Remodel two (2) bathrooms on upper level (one master, one main)	R Residential Plumbing			HIMEC, INC
2021	4660000	Gas Piping for New Single Family Dwelling. Split Level Finished Basement. 4 bedrooms, 3 bathrooms, fireplace and 3 car garage.	R Residential Mechanical (Gas Piping)			B & C Plumbing & Heating
2022	4660932	Plumbing - LL Bathroom (Rental property) Basement finished previously without permits.	R Residential Plumbing			BEES PLUMBING
2023	4670000	TEAR OFF EXISTING ROOFING AND REPALCE WITH GAF TIMBERLINE LIFETIME HD SHINGLES.	Building/North District Permits/Other Permits/Roofing			R&R ROOFING & SIDING, INC
2024	4670934	TWO STORY ADDITION - MAIN FLOOR & FINISHED BASEMENT HAVE WAIVER OF ILC	Building/North District Permits/Other Permits/Addition			KEYSTONE HOMES, INC.
2025	4680000	kitchen remodel like for like kitchen remodel like for like/LED lighting upgrade/(4) new circuit breakers/hood replacement/no exterior work	Residential Alteration			3D REMODELING INC
2026	4680936	Project number: B00142910 SINGLE FAMILY DWELLING SFD-INSTALL PLUMBING FIXTURES INSTALL PLUMBING FIXTURES	Residential Plumbing Addition Alteration Permit			WTC III PLUMBING & HEATING
2027	4690000	NEW SFTH - 6-Security, 3-Phones, & 3-Cable B11003518 4102901800	Residential Electrical Low Voltage Permit			VINTAGE SECURITY LLC
2028	4690938	Project number: B00153328 VACANT LOT SINGLE FAMILY TOWNHOUSE INSTALL PLUMBING & GAS	Residential New Plumbing Permit			UNITED PLUMBING & HEATING
2029	4700000	Replacing water service	Express Plumbing Permit			To Be Determined
2030	4700940	NEW SFD INSTALL HVAC SYSTEM	Residential HVAC New Permit			TRINITY HOMES HEATING & COOLING LLC
2031	4710000	PLEASE ADD STE 25* INTERIOR ALTERATION *RACE PACE IS EXPANDING IN TO VACANT SPACE	Commercial Alteration Permit			MACE ENTERPRISES, LLC
2032	4710942	FENLAND FIELDS APTS / UNITS 1-6 / INSTALL 6-WASH MACH CONN / 6-GAS DRYERS	Commercial Plumbing Addition Alteration Permit			MICK'S PLUMBING & HEATING
2033	4720000	WIRE NEW 400 AMP SFD/ 2-STORY, FULL BSMT, 10R, 2FB, 1HB, & GARAGE (4BR) B12000212 4108616829	Residential Electrical New Home Permit			LUCAS LLC
2034	4720944	VACANT LAND SINGLE FAMILY HOMES GRADING & SEDIMENT CONTROL PHASE 2*REVISED 7-23-08 REDUCE PERMIT FROM 55 LOTS TO COVER 25 LOTS 43-52, 83-97 ALSO SUBMITTED REVISED COST ESTIMATE AND GRADING PERFORMANCE BONDS #102672 DATED 7-1-08	Residential Grading Permit			K HOVNANIAN HOMES
2035	4730000	Project number: B00151071 OFFICE LARK BRON OB-GYN / INSTALL 8 VOICE & DATA	Commercial Electric Addition Alteration			INFINITE TELECOM & TECH
2036	4730946	INSTALL 1 FLAT PANEL HOME THEATRE, 4 PHONE, 4 TV & 31 SECURITY DEVICES B12003247 4109956304	Residential Electrical Low Voltage Permit			ITG, LTD
2037	4740000	Project number: B00158277 SINGLE FAMILY DWELLING INSTALL 6 PHONE & 2 TV DEVICES	Residential Electrical Miscellaneous Permit			GUARDIAN PROTECTION SER
2038	4740948	INSTALL 3 PHONE, 3 TV & 9 SECURITY DEVICES B07001755	Residential Electrical Miscellaneous Permit			GUARDIAN PROTECTION SER
2039	4750000	SFD-20X42 INGROUND CONCRETE POOL 3'-8'DEEP CART FILTER FILLED BY TRUCK FENCE TO CODE	Residential Pool or Spa Permit			ELITE POOLS INC
2040	4750950	INSTALL 2 RECEPTACLES, 2 SWITCHES, EXHAUST FAN, & MED BASE FIXTURE 4104720509	Residential Electrical Addition Alteration Permit			E. NORMAN SWAM INC
2041	4760000	SFD-CONSTRUCT 7X36 FRONT PORCH AND A 7 X 10 AREAWAY	Residential Addition Single Family Dwelling Permit			CT CONTRACTING INC
2042	4760952	NEW SINGLE FAMILY TOWNHOUSE INSTALL HVAC SYSTEM	Residential HVAC New Permit			CHARLES A KLEIN & SONS INC
2043	4770000	SFD / INSTALL BASEMENT BATH / 1-BATHTUB/2-LAVS/1-WATER CLOSETS/1-BAR SINK / RELOCATE EXISTING GAS LINES	Residential Plumbing Addition Alteration Permit			BRIAN J DOUGLASS & CO
2044	4770954	NEW COMMUNITY CENTER BLDG / INSTALL PLUMBING WATER & SEWER / 2-LAVS/2-WATER CLOSETS/1-KITCHEN SINK/1-DISPOSAL/1-DISHWASHER/1-MOP TRAY/1-WATER HEATER/2-FLOOR DRAINS/1-CONDENSATE DRAIN/2-SILL COCKS/1-DRINKING FOUNTAIN/1-4&quot; WATTS 757 DCDA BFG DOUBLE CHECK (SPRINKLER) / 1-2&quot; WATTS 800M4-OT (LAWN SPRINKLER)	Commercial Plumbing New Permit			BLUESTREAM SERVICES INC
2045	4780000	SINGLE FAMILY DWELLING INSTALL 10 SECURITY DEVICES	Residential Electrical Miscellaneous Permit			ADT SECURITY SERVICES INC
2046	4780956	INSTALL PLUMBING WATER SEWER & GAS IN NEW SFD / 1 - ICEMAKER	Residential New Plumbing Permit			A R CROWELL PLUMBING
2047	4790000	7-11 STORE/ MODIFICATION TO BEAMS FOR STOREFRONT	Commercial Alteration Permit			ATLANTIC GENERAL CONTRACTORS
2048	4790958	SFD/REAR ADDITION - INSTALL 17 MED BASE FIXTURES, 14 RECEPTACLES, 13 SWITCHES, 4 SMOKE DETECTORS, HOME THEATRE/AUDIO VISUAL, & TV/CABLE 3012774680 B13001887	Residential Electrical Addition Alteration Permit			AL GLEESON ELECTRICAL CO INC
2049	4800000	NAIL SALON AND SPA/ ELECTRICAL WORK FOR BCCM13-00004	Electrical Permit			T-SQUARE CONTRACTORS, LLC
2050	4800960	mec work for bld10-03905	Building/Mechanical/NA/NA			SUNLIGHT ELECTRIC INC - MEC
2051	4810000	INSTALL WATER HEATER	Plumbing Permit			RELIABLE PLUMBING
2052	4810962	new residence	Building/3rd/Residential/New			PUNTO LIVING, LLC
2053	4820000	RELOCATING VALVES AND ADDING 382 DRIPS PLUS 1 CONTROL VALVE	Irrigation Permit			LANDSCAPE & CONCRETE IMPRESSION LL
2054	4820964	REMODEL BATHROOMS	Residential Alteration			LCC
2055	4830000	REPLACE EVAP COOLER	Mechanical Permit			HIGH RIDGE CONSTRUCTION INC
2056	4830966	DRIVEWAY AND CURB CUT	ROW Permit			MANUEL MACIAS
2057	4834785	235 SEWER TAPS + 6 more SEWER TAPS / 185, sf, 54 duplex, 17 parks, 4 commercial	Plumbing Permit			DOUBLE RR PLUMBING
2058	4839765	TOTAL AMOUNT 42 TAPS 5007 SILVER CHOLLA 27 TAPS) 5001 MOON RANCH LN 7 TAPS ) 11072 BARREL 8 ) 30 ADDITIONAL TAPS	Plumbing Permit			CHOICE PLUMBING SOLUTIONS LLC
2059	4840000	1 SWIMMING POOL	Electrical Permit			CABALLERO ELECTRIC
2060	4840968	REROOF	Roofing			BOB'S GENERAL CONTRACTOR
2061	4850000	NEW RESIDENCE	Plumbing Permit			ALIANZA PLUMBING CO LLC
2062	4850970	REROOF	Roofing			ALLSTAR ROOFING
2063	4860000		Permits/PLUMBING/COMMERCIAL/PLUMBING			NORTHERN PIPELINE
2064	4860972		Permits/PLUMBING/COMMERCIAL/PLUMBING			NELSON PLBG
2065	4870000	RE ROOF AND SIDING.	Building Roof and or Siding			A J GRAY HOME IMPROVEMENTS
2066	4870974	REPLACE A/C REPLACE A/C	RESIDENTIAL AIR CONDITIONING AIR DISTRIBUTION SYSTEMS			BURTON PLUMBING SERVICES, INC
2067	4880000	TENANT BUILDOUT ST 102, CUCE S TWINS LLC.	Mechanical Commercial		NEW	SHORELINE MECHANICAL INC
2068	4880976		Mechanical Residential		EXISTING	CLASSIC AIR'S ONE HOUR HEATING
2069	4890000	REROOF TO MEET 110 MPH MULTIPLE UNITS 340-354	Building Roof and or Siding			TIDEWATER ROOFING TEAM
2070	4890978		Electrical Residential			VIRGINIA ELECTRICAL CORP
2071	5081016	Remove and replace heat pump system/General Service	Heating & Cooling Permit-1-2 Family-Replacement			TEMPERATURE CONTROL SPECIALTIES INC
2072	5090000	replacement of indoor heating unit, outdoor condensing unit & all misc material	Heating & Cooling Permit-1-2 Family-Replacement			ARS Rescue Rooter
2073	5091018	JOB# 106015 AM REPLACE...**GENERAL SERVICE	Heating & Cooling Permit-1-2 Family-Replacement			AIRTRON LP
2074	5100000	Permit denied, for new installation must provide structural permit number****[LICENSE #: H0010016]INSTALL GAS FURNACE AND HEAT PUMPLowest Number: Highest Number:	Permits/Heating & Cooling/One or Two Family/New Install			WILLIAMS COMFORT AIR INC
2075	5101020	Lot 55, Orchard Park Section 2 / New 2 Sty SFR, Att Gar, Cov Por / Model: 4058 C / DP / Perry Twp	Permits/Drainage/One or Two Family/NA			WESTPORT HOMES INC
2076	5110000	NEW WATER TAP EMERGENCY CONTACT: JASON YORK #374-3461	Permits/Right of Way/Excavation/NA			YORK BROTHERS INC
2077	5111022	Permit Authorized: ELE13-01930	Self Certification Tag			INFRASOURCE UNDERGROUND CONSTRUCTION LLC
2078	5120000	INSTALL ELECTRICAL IN NEW 2 STORY ADDITION	Permits/Electrical/One or Two Family/Residential - Addition			HUTCHISON SIGN CO INC
2079	5121024	GREINER BROTHER BLDG ADD Metes & Bounds Legal / New 4,227sf building addition to N & East of bldg / North transition yard, East landscape yard / CID / Warren Twp	Permits/Improvement Location Permit/Non-Residential/NA			H BLEDSOE CONSTRUCTION INC
2080	5130000	GLEN RIDGE SOUTH, SEC 1, LOT 7 / 2-STORY SFR / ATT 3-CAR GAR / COV POR / CRAWLSPACE / BONUS RM / FP / SCREENED PORCH / FRANKLIN TWP / BASEMAP 48A /	Permits/Project/NA/NA			G BRIZENDINE & ASSOCIATES INC
2081	5131026		Permits/Electrical/One or Two Family/New Install			GEORGE ELECTRICAL CONTRACTING
2082	5140000	BUCKCREED VILLIAGE SEC 2 LOT 125	Permits/Sewer Connection/NA/NA			FOSTERS EXCAVATING
2083	5141028	TEAR OFF REROOF / ADDITIONAL ADDRESS : 7407 -7407 SYLVAN RIDGE RD	Permits/Structural/Multi-Family/Miscellaneous			FENTRESS BUILDERS INC
2084	5150000	Monteo Village, SEC 1, LOT 105 / Village D 1801 / / SITE PLAN ON FILE MST03-00600.dwf	Permits/Master/NA/NA			C P MORGAN
2085	5151030	HARMONY LOT 30	Permits/Plumbing/One or Two Family/New Install			EARL GRAY & SONS INC
2086	5160000	CHESWICK PLACE NEW INSTALL IN NEW STRUCTURE	Permits/Plumbing/One or Two Family/New Install			EARL GRAY & SONS INC
2087	5161032	Northpoint Village Lot 151	Plumbing Permit-1-2 Family-New Install			EARL GRAY & SONS INC
2088	5170000	Permit Authorized: ELE11-01619	Self Certification Tag			D G H INCORPORATED
2089	5171034	Permit Authorized: ELE11-02991	Self Certification Tag			DESIGN & BUILD ELECTRICAL ENGINEERING & CONTRACTOR
2090	5180000	BUILDING Q REPLACEMENT	Permits/Heating & Cooling/Non-Residential/Replacement			CENTRAL INDIANA COOLING & HEATING I
2091	5181036	REMODEL 2ND STORY OF SFR (384 SF) PER PLANS, INCLUDING ADDING ADD 2 NEW DORMERS / ***IHPC IRVINGTON*** / D5 / WARREN TWP	Permits/Structural/One or Two Family/Alteration - Remodel			CARLEY & ASSOCIATES INC
2092	5190000	REPLACEMENT REPLACING ASPHALT DRIVE WITH CONCRETE LIKE FOR LIKE EMERGENCY CONTACT: 769-4393	Driveway Permit-1-2 Family			CALUMET CIVIL CONTRACTORS INC
2093	5191038	SERVICE RETIREMENT - 1000 BLOCK OF OXFORD ST VICKY BURTON 317-927-4624	Right of Way Permit-Excavation			CITIZENS GAS & COKE UTILITY
2094	5201040	Chelsea Village / Reroof and Siding repair / DP / Washington TWP	Structural Permit-Multi-Family-Renovation			BELFOR USA GROUP INC
2095	5210000	536-201-705-709 PERMIT REQUIRE FOR NEW INSTALLATION OF ELECTRIC	Permits/Project/NA/NA			INDIANAPOLIS CONTRACTING INC
2096	5211042	COMMERCIAL WATER TAP...EMERGENCY CONTACT: GREG SWINNEY #281-1085	Permits/Right of Way/Excavation/NA			SWINNEY BROS EXCAVATING INC
2097	5220000		ELEC - BURGLAR ALARM	NEW	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	STRATEGIC TECHNOLOGIES, INC.
2098	5221044		ELEC - ELECTRICAL	REPAIR	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	KEITH E. HENDRIKSEN ELECTRIC CO.
2099	5230000		PLUM - PLUMBING	REPAIR	POSTCARD PERMIT	BOB'S PLUMBING CO INC
2100	5231046		MECH - A/C - UNLTD	NEW	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	ALBERT'S AIR-CONDITIONING CORP
2101	5240000		BLDG - WINDOWS	NEW	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	CENTURY HOMEBUILDERS INC
2102	5241048		BLDG - BUILDING (COUNTY)	ALTER INTERIOR	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	A & E BUILDERS INC
2103	5250000		BLDG - GRAVEL, SBS, SINGLE PL		SINGLE FAM RES-CLUST-ZERO LOT-TOWN	PORTO & GARCIA ROOFING
2104	5251050		PLUM - PLUMBING	ALTER INTERIOR	RETAIL SALES	LASSETER PLUMBING CO
2105	5260000		BLDG - ASPHALT (FIBERGLASS) S		SINGLE FAM RES-CLUST-ZERO LOT-TOWN	VICTOR ROOFING CONTRACTORS
2106	5261052		BLDG - STORM PANELS	ALTER EXTERIOR	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	HURST AWNING COMPANY (INC)
2107	5270000		BLDG - STORM PANELS	NEW	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	ADVANCED HOME PRODUCTS INC
2108	5271054		BLDG - TILE ROOF	NEW	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	PROFESSIONAL ROOFING & PAINTING I
2109	5280000		MECH - A/C - UNLTD	NEW	OFFICE - PROFESSIONAL BUILDINGS	IGLOO AIR CONDITIONING INC
2110	5281056		BLDG - ASPHALT (FIBERGLASS) S		SINGLE FAM RES-CLUST-ZERO LOT-TOWN	A-1 DURAN ROOFING INC
2111	5290000		BLDG - BUILDING (COUNTY)	NEW	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	TRI STAR BUILDERS INC
2112	5291058		PLUM - PLUMBING	NEW	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	WESTLAND PLUMBING CORP
2113	5301060		ELEC - CHANGE OUT OF EXACT RE	ALTER EXTERIOR	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	AMERICAN ENERGY SYSTEMS INC
2114	5310000		BLDG - WINDOWS	NEW	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	CENTURY HOMEBUILDERS INC
2115	5311062		BLDG - FENCE	ALTER EXTERIOR	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	JAL CONSULTANTS INC
2116	5320000		MECH - MECHANICAL VENTILATION	ALTER INTERIOR	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	OSCAR AIR CONDITIONING INC
2117	5321064		MECH - A/C - UNLTD	REPAIR	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	ALTMAN AIR INC
2118	5330000		ELEC - ELECTRICAL	NEW	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	RUMAR ELECTRIC & MAINTENANCE INC
2119	5331066		BLDG - DEMOLITION	DEMOLISH	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	WORLDWIDE DEVELOPERS INC
2120	5340000		BLDG - BUILDING (COUNTY)	NEW	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	M J F CONSTRUCTION CORP
2121	5341068		BLDG - BUILDING (COUNTY)	NEW	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	BELCO CONSTRUCITON CORP
2122	5350000		ELEC - ELECTRICAL	REPAIR	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	R E BARDIN ELECTRICAL CONTRACTORS
2123	5351070		ELEC - ELECTRICAL	REPAIR	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	O.M. ELECTRIC INC
2124	5360000		ELEC - ELECTRICAL	ALTER INTERIOR	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	ALBERT'S ELECTRICAL SERVICE INC
2125	5361072		ELEC - BURGLAR ALARM	REPAIR	POSTCARD PERMIT	R & M SECURITY INC
2126	5370000		BLDG - WINDOWS	NEW	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	LENNAR HOMES
2127	5371074		ELEC - DATA COMMUNICATION CAB	ALTER EXTERIOR	GOVERNMENT FACILITIES	TELECOM ENGINEERING CONSULTANTS I
2128	5380000		BLDG - STORM PANELS	NEW	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	CALLEJA'S SHUTTERS INC
2129	5381076		ELEC - ELECTRICAL	ADD ATTACHED	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	SANSON ELECTRICAL PLUS INC
2130	5390000		ELEC - ELECTRICAL	NEW	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	IBERIA ELECTRICAL CORPORATION
2131	5391078		BLDG - BUILDING (COUNTY)	ADD ATTACHED	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	MIAMI DESIGN BUILDERS
2132	5400000		BLDG - TILE ROOF		SINGLE FAM RES-CLUST-ZERO LOT-TOWN	M I S CORPORATION
2133	5401080		ELEC - ELECTRICAL	ADD ATTACHED	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	INDUSTRIAL ELECTRICAL SYSTEMS COR
2134	5410000		BLDG - TILE ROOF	NEW	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	WATERPROOFING SYSTEMS OF MIAMI IN
2135	5411082		BLDG - WINDOWS	ALTER EXTERIOR	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	FLORIDA EMPIRE BUILDERS INC
2136	5420000		BLDG - STORM PANELS	NEW	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	TROPICAL STORM SHUTTERS INC
2137	5421084		PLUM - POOL PIPING	ALTER INTERIOR	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	CALYPSO POOL COMPANY
2138	5430000		ELEC - ELECTRICAL	NEW	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	ATRIM ELECTRIC INC
2139	5431086		PLUM - POOL PIPING	ADD DETACHED	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	GENIE POOLS MIAMI FLORIDA
2140	5440000		ELEC - BURGLAR ALARM	ALTER INTERIOR	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	UNITED COMMUNICATION AND PROTECTI
2141	5441088		PLUM - POOL PIPING	NEW	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	CONTINENTAL PLUMBING CORP
2142	5450000		ELEC - ELECTRICAL	ALTER INTERIOR	WAREHOUSE/STORAGE	B.R. ELECTRICAL SERVICE CORP.
2143	5451090		MECH - A/C - UNLTD	ALTER INTERIOR	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	BLUE PANTHER AIR CONDITIONING COR
2144	5460000		ELEC - ELECTRICAL	NEW	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	ALTO VOLTAGE INC
2145	5461092		ELEC - ELECTRICAL	ALTER EXTERIOR	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	HI TECH ELECTRIC & FIRE CORP
2146	5470000		PLUM - GAS FITTING	REPAIR	5 UNITS OR MORE - RESIDENTIAL	NUI SERVICES INC
2147	5471094		BLDG - STORM PANELS	NEW	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	CALLEJA'S SHUTTERS INC
2148	5480000		ELEC - ELECTRICAL	NEW	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	B.R. ELECTRICAL SERVICE CORP.
2149	5481096		ELEC - ELECTRICAL	ALTER EXTERIOR	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	ELECTRICORP INC
2150	5490000		BLDG - ASPHALT (FIBERGLASS) S		SINGLE FAM RES-CLUST-ZERO LOT-TOWN	ADVANCED CONSTRUCTION SERVICE GRO
2151	5491098		BLDG - BUILDING (COUNTY)	NEW	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	LENNAR HOMES
2152	5500000		BLDG - GRAVEL, SBS, SINGLE PL	NEW	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	VICTORIA ROOFING INC
2153	5501100		BLDG - STORM PANELS	ALTER EXTERIOR	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	TROPICAL STORM SHUTTERS INC
2154	5510000		ELEC - ELECTRICAL	NEW	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	MELCO ELECTRIC INC
2155	5511102		ELEC - ELECTRICAL	REPAIR	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	WATTS ELECTRIC INC
2156	5520000		BLDG - STORM PANELS	NEW	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	FLORIDA HURRICANE PROTECTION INC
2157	5521104		BLDG - GENERAL (COUNTY)	ADD ATTACHED	REST HOMES/CONVALES/ACLF/ORPHANAGE	CASTRO REINOLDS H
2158	5530000		BLDG - STORM PANELS	NEW	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	MARGO G C INC
2159	5531106		FIRE - FIRE SPRINKLERS	ALTER INTERIOR	HOSPITALS	FIRE SUPPRESSION SYSTEMS INC.
2160	5540000		BLDG - WINDOWS	ALTER EXTERIOR	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	D.R. Horton
2161	5541108		PLUM - PLUMBING	ALTER INTERIOR	OFFICE - PROFESSIONAL BUILDINGS	FALCON PLUMBING
2162	5550000		MECH - A/C - UNLTD	NEW	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	XELOR CORPORATION
2163	5551110		ELEC - STANDALONE GENERATOR F	ALTER EXTERIOR	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	WIRE WIZARDS ELECTRICAL CONTRACTO
2164	5560000		BLDG - TILE ROOF	NEW	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	VICTORIA ROOFING INC
2165	5561112		BLDG - STORM PANELS	NEW	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	CALLEJA'S SHUTTERS INC
2166	5570000		BLDG - GRAVEL, SBS, SINGLE PL	NEW	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	VICTORIA ROOFING INC
2167	5571114		ZIPS - PICKET FENCES, IRON AN	ALTER EXTERIOR	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	ALA ORNAMENTAL IRON WORKS INC
2168	5580000		ELEC - ELECTRICAL	REPAIR	RETAIL SALES	M S P ELECTRIC INC
2169	5581116		BLDG - FENCE	ALTER EXTERIOR	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	ISLAND FENCE OF FLORIDA INC
2170	5590000		ELEC - CENTRAL VACUM	NEW	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	PINNACLE SECURITY & TECHNOLOGY IN
2171	5591118		MECH - A/C - UNLTD		SINGLE FAM RES-CLUST-ZERO LOT-TOWN	OSCAR AIR CONDITIONING INC
2172	5600000		PLUM - PLUMBING	NEW	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	AURORA PLUMBING CORP
2173	5601120		ELEC - BURGLAR ALARM	ALTER INTERIOR	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	U S FIRE AND SAFETY INC
2174	5610000		BLDG - STORM PANELS	NEW	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	EXPERT INSTALLATION SERVICE INC.
2175	5611122		MECH - SHEET METAL	ALTER INTERIOR	OFFICE - PROFESSIONAL BUILDINGS	FLOW-TECH AIR CONDITIONING CORP
2176	5620000		BLDG - WINDOWS	NEW	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	LENNAR HOMES
2177	5621124		BLDG - TILE ROOF	NEW	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	WATERPROOFING SYSTEMS OF MIAMI IN
2178	5630000		ELEC - ELECTRICAL	NEW	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	LEXI GROUP INC
2179	5631126		PLUM - PLUMBING	REPAIR	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	PSG PLUMBING SERVICES INC
2180	5640000		BLDG - TILE ROOF		SINGLE FAM RES-CLUST-ZERO LOT-TOWN	ACEBO ROOFING CORP
2181	5641128		BLDG - STORM PANELS	ALTER EXTERIOR	DAYCARE - KINDERGARTEN	PERIOD ENTERPRISES INC
2182	5650000		ELEC - ELECTRICAL	ALTER INTERIOR	RESTAURANT-CAFETERIA	ELECTRIC AND WORK CORP
2183	5651130		BLDG - BUILDING (COUNTY)	NEW	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	LUKE & SONS CONSTRUCTION INC
2184	5660000		ELEC - ELECTRICAL	ALTER INTERIOR	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	STATEWIDE ELECTRICAL SERVICES INC
2185	5661132		BLDG - GENERAL (COUNTY)	REPAIR	5 UNITS OR MORE - RESIDENTIAL	MANCLAR BUILDERS INC
2186	5670000		BLDG - STORM PANELS	NEW	SINGLE FAM RES-CLUST-ZERO LOT-TOWN	RAISA CONSTRUCTION CORP
